id;start_date;end_date;created_on;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_new;l4_new
142683;2019-09-01;2019-09-04;2019-09-01;-58.4449345;-34.6077564;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;70.0;59.0;;USD;Departamento;other;other
15531;2019-11-25;2019-12-23;2019-11-25;-58.4376412;-34.5548596;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;66.0;66.0;;USD;Departamento;other;other
439958;2019-11-27;2019-12-13;2019-11-27;-58.426984115;-34.5995931048;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;66.0;50.0;;USD;Departamento;other;other
452560;2019-08-31;2020-01-13;2019-08-31;-58.056763;-35.120777;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Haras del Sur I;3.0;2.0;1.0;117.0;62.0;;USD;Departamento;other;other
605872;2019-09-14;2020-06-24;2019-09-14;-58.478012;-34.686917;Argentina;Capital Federal;Villa Lugano;sin_info;2.0;;;47.0;47.0;;USD;Departamento;Villa Lugano;other
104005;2019-11-23;2019-11-27;2019-11-23;-58.3956477;-34.626862;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;50.0;42.0;;USD;Departamento;other;other
33784;2019-09-13;2020-01-17;2019-09-13;-58.5184978;-34.6175904;Argentina;Capital Federal;Villa Real;sin_info;3.0;2.0;1.0;70.0;63.0;;USD;PH;other;other
356367;2019-11-06;2019-11-19;2019-11-06;-58.4477355791;-34.5955966314;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;41.0;41.0;;USD;PH;other;other
692671;2019-10-12;2019-12-23;2019-10-12;-58.405313;-34.6298777;Argentina;Capital Federal;Parque Patricios;sin_info;2.0;1.0;1.0;56.0;53.0;;USD;Departamento;other;other
210212;2020-01-27;9999-12-31;2020-01-27;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
960153;2020-05-30;2020-06-01;2020-05-30;-58.41937;-34.59769;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;70.0;60.0;;USD;Departamento;other;other
794180;2020-03-05;9999-12-31;2020-03-05;-58.515859;-34.605713;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;other;other
674128;2019-08-25;2019-09-14;2019-08-25;;;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;83.0;66.0;;USD;Departamento;other;other
577466;2019-08-13;2019-08-14;2019-08-13;-58.3821628;-34.6080098;Argentina;Capital Federal;San Nicolás;sin_info;2.0;1.0;1.0;38.0;35.0;;USD;Departamento;other;other
380048;2020-07-05;2020-07-10;2020-07-05;-58.482091;-34.610175;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;PH;other;other
308581;2020-01-02;2020-08-20;2020-01-02;-58.4438668;-34.5955461;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;;2.0;71.0;71.0;;USD;Departamento;other;other
752553;2019-11-21;2019-12-23;2019-11-21;;;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;41.0;41.0;;USD;Departamento;other;other
192962;2020-06-05;2020-06-08;2020-06-05;-58.4327709;-34.6032193;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;other;other
272373;2020-05-14;2020-05-20;2020-05-14;-58.395985;-34.5973687;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;43.0;38.0;;USD;Departamento;Recoleta;other
346295;2020-07-21;2020-08-13;2020-07-21;-58.4422684269;-34.5944893935;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;Departamento;other;other
577431;2019-08-13;2019-08-14;2019-08-13;-58.421589;-34.5967624;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;50.0;44.0;;USD;Departamento;other;other
321382;2020-04-27;9999-12-31;2020-04-27;-58.4947393;-34.5503738;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;47.0;42.0;;USD;Departamento;other;other
262959;2019-12-26;9999-12-31;2019-12-26;-58.420029;-34.6151391;Argentina;Capital Federal;Almagro;sin_info;3.0;;2.0;79.0;63.0;;USD;Departamento;other;other
349293;2019-11-26;2019-12-10;2019-11-26;-58.4098288497;-34.5889054057;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;;1.0;;36.0;;USD;Departamento;other;other
718078;2020-03-27;2020-04-03;2020-03-27;-58.4240582918;-34.5863771495;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;59.0;55.0;;USD;Departamento;other;other
331484;2020-05-13;9999-12-31;2020-05-13;;;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;38.0;38.0;;USD;Departamento;other;other
306189;2019-10-10;2019-12-29;2019-10-10;-58.4942593333;-34.6518585;Argentina;Capital Federal;Mataderos;sin_info;3.0;2.0;1.0;115.0;100.0;;USD;PH;other;other
959641;2020-05-30;2020-05-30;2020-05-30;-58.4325156;-34.5735261;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;56.0;46.0;;USD;Departamento;other;other
659948;2020-01-24;2020-02-13;2020-01-24;-58.4183139;-34.5852425;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;68.0;68.0;;USD;Departamento;other;other
238612;2020-07-01;2020-09-02;2020-07-01;-58.4798;-34.5692;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;70.0;60.0;;USD;Departamento;other;other
550666;2019-10-09;2019-10-10;2019-10-09;-58.4713884347;-34.5794880469;Argentina;Capital Federal;Villa Ortuzar;sin_info;3.0;2.0;1.0;75.0;69.0;;USD;Departamento;other;other
659042;2020-01-24;2020-02-13;2020-01-24;-58.4685152;-34.6266649;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;48.0;44.0;;USD;Departamento;other;other
356560;2019-11-06;2019-11-19;2019-11-06;-58.441114;-34.618688;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;30.0;27.0;;USD;Departamento;other;other
476032;2020-06-04;2020-06-15;2020-06-04;-58.4546593;-34.6293293;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;42.0;;USD;Departamento;other;other
879357;2019-11-13;2020-03-18;2019-11-13;-57.9819503;-34.9240471;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;;;;USD;Departamento;other;other
567373;2019-12-05;9999-12-31;2019-12-05;-58.367377;-34.629768;Argentina;Capital Federal;Boca;sin_info;3.0;2.0;1.0;59.0;56.0;;USD;Departamento;Boca;other
660427;2020-01-24;9999-12-31;2020-01-24;;;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
652803;2019-11-12;2020-05-15;2019-11-12;-58.4385796;-34.563385;Argentina;Capital Federal;Las Cañitas;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Las Cañitas;other
516425;2020-06-13;2020-06-16;2020-06-13;-58.4202947344;-34.6062714998;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;80.0;76.0;;USD;Departamento;other;other
944858;2020-03-13;9999-12-31;2020-03-13;-58.43714;-34.616603;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;72.0;72.0;;USD;Departamento;other;other
71784;2019-12-17;2019-12-23;2019-12-17;;;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;70.0;65.0;;USD;Departamento;other;other
272436;2020-05-14;9999-12-31;2020-05-14;-58.4390176;-34.5986466;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
28027;2019-11-11;2020-09-03;2019-11-11;-58.4096229;-34.5867231;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;2.0;;;;USD;Departamento;other;other
265968;2020-04-25;2020-05-08;2020-04-25;-58.4205779296;-34.6046056132;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;67.0;58.0;;USD;Departamento;other;other
450546;2020-01-21;2020-01-24;2020-01-21;-58.4367123;-34.6246693;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;93.0;84.0;;USD;Departamento;other;other
696904;2020-05-29;2020-06-01;2020-05-29;-58.4029605368;-34.5923209263;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;37.0;35.0;;USD;Departamento;Recoleta;other
746743;2019-11-01;2020-01-15;2019-11-01;-58.397542;-34.613586;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;60.0;46.0;;USD;PH;other;other
137655;2019-07-15;2020-06-24;2019-07-15;-58.482477619;-34.632240107;Argentina;Capital Federal;Floresta;sin_info;2.0;1.0;1.0;49.0;39.0;;USD;Departamento;other;other
356579;2019-11-06;2019-12-07;2019-11-06;-58.4409172073;-34.5786638546;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;37.0;34.0;;USD;Departamento;other;other
497191;2019-12-12;2019-12-23;2019-12-12;-58.4209936;-34.6114447;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;35.0;33.0;;USD;Departamento;other;other
58845;2019-09-27;2020-08-06;2019-09-27;-58.4453823;-34.6183454;Argentina;Capital Federal;Caballito;sin_info;2.0;;1.0;59.0;50.0;;USD;Departamento;other;other
63868;2020-05-06;2020-09-23;2020-05-06;-58.43795013;-34.57378387;Argentina;Capital Federal;Palermo;sin_info;2.0;;2.0;92.0;77.0;;USD;Departamento;other;other
920470;2020-03-18;2020-04-03;2020-03-18;-58.438364;-34.6428354;Argentina;Capital Federal;Parque Chacabuco;sin_info;3.0;2.0;1.0;115.0;97.0;;USD;Departamento;other;other
416346;2019-11-28;2019-12-23;2019-11-28;-58.4331344;-34.5829346;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;2.0;68.0;58.0;;USD;Departamento;other;other
375891;2020-04-04;2020-04-16;2020-04-04;-58.395567;-34.609836;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other
416115;2019-11-28;2019-12-23;2019-11-28;-58.3873528;-34.6156333;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;other;other
331246;2020-05-13;9999-12-31;2020-05-13;-58.4214738;-34.6177091;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;40.0;36.0;;USD;Departamento;other;other
964006;2019-09-12;2019-09-13;2019-09-12;-58.434729;-34.624833;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;Departamento;other;other
284696;2020-05-05;2020-05-20;2020-05-05;-58.4247443984;-34.5840546037;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;62.0;58.0;;USD;Departamento;other;other
986966;2019-08-01;2019-08-13;2019-08-01;-58.4273022;-34.5948201;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;63.0;55.0;;USD;Departamento;other;other
605864;2019-09-14;2019-10-08;2019-09-14;-58.452727;-34.605975;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;;;45.0;42.0;;USD;Departamento;other;other
288457;2019-08-06;2019-11-04;2019-08-06;-58.4018917;-34.6071634;Argentina;Capital Federal;Congreso;sin_info;2.0;;1.0;;37.0;;USD;Departamento;other;other
994319;2020-01-09;2020-02-13;2020-01-09;-58.3962676894;-34.5898379367;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other
659704;2020-01-24;9999-12-31;2020-01-24;-58.4347246;-34.6345127;Argentina;Capital Federal;Parque Chacabuco;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
238012;2020-07-01;2020-09-17;2020-07-01;-58.41900253;-34.59553146;Argentina;Capital Federal;Palermo;Palermo Viejo;2.0;;1.0;72.0;66.0;;USD;Departamento;other;Palermo Viejo
752421;2019-11-21;2020-01-07;2019-11-21;-58.4256123;-34.5999483;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
142348;2019-09-01;2019-09-04;2019-09-01;-58.4222996;-34.5905088;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;188.0;110.0;;USD;Departamento;other;other
831308;2020-02-13;2020-09-02;2020-02-13;-58.449227;-34.617909;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;other;other
96072;2019-11-24;2020-05-15;2019-11-24;-58.4431569;-34.6104898;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
16094;2019-12-23;2020-01-21;2019-12-23;-58.481374;-34.565388;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;2.0;69.0;69.0;;USD;Departamento;other;other
20874;2019-07-25;9999-12-31;2019-07-25;-58.4992811;-34.5732622;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;66.0;66.0;;USD;Departamento;other;other
590303;2020-03-10;9999-12-31;2020-03-10;-58.472182;-34.577691;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;69.0;57.0;;USD;Departamento;other;other
944455;2020-03-13;2020-03-15;2020-03-13;-58.4344515126;-34.589405519;Argentina;Capital Federal;Palermo;Palermo Soho;3.0;2.0;1.0;58.0;52.0;;USD;Departamento;other;other
478525;2020-05-18;9999-12-31;2020-05-18;-58.4109009;-34.6009807;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;56.0;56.0;;USD;Departamento;other;other
690944;2019-10-12;2020-09-02;2019-10-12;-58.5192685;-34.6296804;Argentina;Capital Federal;Versalles;sin_info;3.0;;2.0;75.0;;;USD;PH;other;other
121819;2020-07-03;2020-08-27;2020-07-03;-57.9696227;-34.9238699;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
598263;2020-03-25;9999-12-31;2020-03-25;-58.3815808896;-34.6037137392;Argentina;Capital Federal;San Nicolás;sin_info;3.0;2.0;1.0;73.0;52.0;;USD;Departamento;other;other
532343;2020-01-30;2020-06-11;2020-01-30;-58.380961;-34.596534;Argentina;Capital Federal;Palermo;sin_info;2.0;;;71.0;71.0;;USD;Departamento;other;other
985100;2019-08-01;2019-08-14;2019-08-01;-58.4126768;-34.6156147;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;2.0;90.0;60.0;;USD;Departamento;other;other
352857;2020-01-14;2020-02-11;2020-01-14;-58.4125999457;-34.6126868313;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;63.0;60.0;;USD;Departamento;other;other
378384;2019-12-27;2020-01-11;2019-12-27;-58.4237712;-34.590031;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;other;other
515281;2020-06-13;2020-06-25;2020-06-13;-58.4342123878;-34.576751938;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;2.0;84.0;63.0;;USD;Departamento;other;other
82980;2019-12-07;2019-12-17;2019-12-07;-68.46814;-33.08103;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;90.0;90.0;;USD;Departamento;other;other
293644;2020-07-25;2020-07-31;2020-07-25;-57.9468067386;-34.9304853389;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;;45.0;;USD;Departamento;other;other
701516;2020-02-27;2020-06-05;2020-02-27;-58.4493283;-34.5810083;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;1.0;;75.0;;USD;PH;other;other
184889;2019-10-19;9999-12-31;2019-10-19;-58.3904284286;-34.6349498163;Argentina;Capital Federal;Parque Patricios;sin_info;3.0;2.0;1.0;84.0;72.0;;USD;Departamento;other;other
615435;2019-09-11;2019-12-25;2019-09-11;-58.362397;-34.63576;Argentina;Capital Federal;Boca;sin_info;2.0;1.0;1.0;50.0;42.0;;USD;Departamento;Boca;other
39145;2019-12-21;2019-12-23;2019-12-21;-58.4746433688;-34.5499424592;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;76.0;38.0;;USD;Departamento;other;other
726989;2020-04-21;9999-12-31;2020-04-21;-58.473026;-34.56871;Argentina;Capital Federal;Saavedra;sin_info;2.0;;;;;;USD;Departamento;other;other
331721;2020-05-13;9999-12-31;2020-05-13;-58.4786094;-34.6170999;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;60.0;52.0;;USD;Departamento;other;other
241584;2020-01-31;9999-12-31;2020-01-31;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
35965;2020-06-22;2020-06-25;2020-06-22;-58.449279;-34.6048234;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;45.0;42.0;;USD;Departamento;other;other
10412;2019-10-03;2020-05-04;2019-10-03;-58.4425066;-34.5846981;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;80.0;80.0;;USD;Departamento;other;other
922284;2020-03-18;9999-12-31;2020-03-18;-58.0324601;-34.8918432;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Manuel B Gonnet;3.0;2.0;2.0;;;;USD;Departamento;other;other
570495;2020-06-03;2020-06-08;2020-06-03;-58.4298855;-34.606022;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;96.0;89.0;;USD;Departamento;other;other
916035;2020-04-05;2020-05-05;2020-04-05;-58.3828666;-34.6186155;Argentina;Capital Federal;Monserrat;sin_info;3.0;2.0;1.0;105.0;105.0;;USD;Departamento;other;other
984721;2019-08-01;2019-08-14;2019-08-01;-58.4901656;-34.6371522;Argentina;Capital Federal;Floresta;sin_info;2.0;1.0;1.0;96.0;60.0;;USD;PH;other;other
356972;2019-11-06;2019-12-23;2019-11-06;-58.5097992;-34.6400052;Argentina;Capital Federal;Villa Luro;sin_info;3.0;2.0;1.0;60.0;60.0;;USD;Departamento;other;other
534400;2020-04-24;2020-08-19;2020-04-24;-58.390686;-34.610481;Argentina;Capital Federal;Congreso;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
675778;2019-12-20;2020-06-27;2019-12-20;-58.43144;-34.597808;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;100.0;66.0;;USD;Departamento;other;other
525122;2020-07-09;9999-12-31;2020-07-09;-58.4176202;-34.5966731;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
230305;2020-06-18;2020-06-22;2020-06-18;-57.9674979228;-34.9102691146;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;112.0;112.0;;USD;Departamento;other;other
583260;2020-02-15;2020-02-16;2020-02-15;-58.4161032;-34.5980124;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;70.0;66.0;;USD;Departamento;other;other
184769;2019-10-19;2019-11-04;2019-10-19;-58.41038;-34.611083;Argentina;Capital Federal;Once;sin_info;3.0;2.0;1.0;64.0;51.0;;USD;Departamento;other;other
937519;2020-04-09;2020-04-16;2020-04-09;-58.4920062958;-34.5631247439;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;78.0;63.0;;USD;PH;other;other
364006;2020-02-09;2020-02-20;2020-02-09;-58.36013;-34.613297;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;2.0;150.0;138.0;;USD;Departamento;Puerto Madero;other
588148;2020-03-10;2020-08-20;2020-03-10;-58.400853;-34.61103;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;44.0;44.0;;USD;Departamento;other;other
737763;2020-01-18;2020-08-03;2020-01-18;-58.379314;-34.5988276;Argentina;Capital Federal;Retiro;sin_info;2.0;1.0;;;;;USD;Departamento;other;other
464174;2019-07-04;2019-07-09;2019-07-04;-58.4435512;-34.5956916;Argentina;Capital Federal;Chacarita;sin_info;2.0;1.0;1.0;42.0;40.0;;USD;Departamento;other;other
541819;2020-05-15;9999-12-31;2020-05-15;-58.4394745;-34.6228975;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
111399;2019-10-27;2019-12-23;2019-10-27;;;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;50.0;50.0;;USD;Departamento;other;other
950634;2020-04-23;9999-12-31;2020-04-23;-58.394936;-34.605911;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other
839422;2020-03-07;2020-06-27;2020-03-07;-58.517757;-34.616698;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;1.0;1.0;71.0;41.0;;USD;Departamento;other;other
78522;2019-10-28;2019-12-02;2019-10-28;-58.489155;-34.598834;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;47.0;38.0;;USD;Departamento;other;other
394681;2020-01-07;2020-01-24;2020-01-07;-58.4232193831;-34.5949286492;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other
858697;2020-03-15;2020-07-02;2020-03-15;-58.409532;-34.588302;Argentina;Capital Federal;Palermo;sin_info;3.0;3.0;1.0;61.0;56.0;;USD;Departamento;other;other
469777;2019-09-20;2020-07-04;2019-09-20;-58.40604401;-34.60159683;Argentina;Capital Federal;Once;sin_info;3.0;;;98.0;70.0;;USD;Departamento;other;other
276336;2019-08-07;2019-08-23;2019-08-07;-58.3782478;-34.5981708;Argentina;Capital Federal;Retiro;sin_info;2.0;;1.0;32.0;32.0;;USD;Departamento;other;other
200737;2020-05-22;2020-06-01;2020-05-22;-58.4422322;-34.5933706;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;other;other
532710;2020-01-30;9999-12-31;2020-01-30;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other
359874;2020-04-12;2020-04-16;2020-04-12;-58.421008;-34.608248;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;other;other
47385;2019-10-11;9999-12-31;2019-10-11;-58.4340931084;-34.6010345182;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;59.0;53.0;;USD;Departamento;other;other
517575;2019-07-18;2020-02-11;2019-07-18;-58.4459141;-34.5571139;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;45.0;45.0;;USD;Departamento;Belgrano;other
78598;2019-10-28;2019-11-04;2019-10-28;-68.46814;-33.08103;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;50.0;47.0;;USD;Departamento;other;other
103917;2019-11-23;2020-05-28;2019-11-23;-58.3760137804;-34.6330650683;Argentina;Capital Federal;Barracas;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
76924;2020-06-17;2020-06-20;2020-06-17;-58.4408726;-34.5977603;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;46.0;46.0;;USD;Departamento;other;other
738091;2020-01-18;9999-12-31;2020-01-18;-58.4346217;-34.5662508;Argentina;Capital Federal;Las Cañitas;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Las Cañitas;other
488661;2019-11-30;2020-01-24;2019-11-30;-58.4216863;-34.6087776;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;62.0;59.0;;USD;Departamento;other;other
32111;2020-07-11;2020-07-26;2020-07-11;-58.4475112013;-34.5899760896;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;31.0;31.0;;USD;Departamento;other;other
887540;2020-03-21;2020-07-01;2020-03-21;-58.4585126;-34.6290077;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other
516258;2020-06-13;2020-06-16;2020-06-13;;;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;67.0;41.0;;USD;Departamento;other;other
542867;2020-05-15;9999-12-31;2020-05-15;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;2.0;90.0;90.0;;USD;PH;other;other
986201;2019-08-01;2019-08-14;2019-08-01;-58.4893564;-34.5513184;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;1.0;60.0;51.0;;USD;PH;other;other
650883;2019-11-12;2020-05-15;2019-11-12;-58.368232;-34.6417189;Argentina;Capital Federal;Boca;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Boca;other
71762;2019-12-17;2019-12-23;2019-12-17;-58.4385378;-34.5736262;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;53.0;53.0;;USD;Departamento;Belgrano;other
