id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob;lat_final;lon_final
163663;-58.4152009;-34.619706;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;;63.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;9;4;9999;12;31;3;3123.5529113949997;-34.619706;-34.619706
198841;-58.4679922302;-34.6251673855;Argentina;Capital Federal;Flores;sin_info;3.0;3.0;2.0;132.0;82.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;7;5;2019;7;9;3;2822.369474862677;-34.6251673855;-34.6251673855
571582;-58.472744;-34.5822353;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;2.0;73.0;65.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;6;3;2020;6;15;2;3353.0802504285743;-34.5822353;-34.5822353
840902;-58.4162401599;-34.6082854903;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;75.0;72.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;3;7;2020;3;15;1;3128.8662553727586;-34.6082854903;-34.6082854903
331397;-58.3902503;-34.617171;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;60.0;34.0;;USD;Departamento;other;other;other;other;2020;5;13;2020;6;1;2;0.0;-34.617171;-34.617171
352714;-60.6284528;-32.9523152;Argentina;Capital Federal;sin_info;sin_info;3.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;14;9999;12;31;1;0.0;-34.6075682;-58.4370894
68354;-57.9490475932;-34.9040867431;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;;1.0;50.0;47.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;11;9;9999;12;31;4;0.0;-34.9040867431;-34.9040867431
877413;-58.4557246;-34.5791632;Argentina;Capital Federal;Colegiales;sin_info;2.0;;1.0;;53.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;13;2020;5;4;4;3620.1489477299046;-34.5791632;-34.5791632
607417;-58.4630859156;-34.6037693002;Argentina;Capital Federal;Paternal;sin_info;3.0;2.0;1.0;47.0;47.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;14;2019;9;17;3;0.0;-34.6037693002;-34.6037693002
412411;-58.4915986;-34.5545188;Argentina;Capital Federal;Saavedra;sin_info;2.0;;1.0;50.0;41.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;9;24;2020;5;4;3;0.0;-34.5545188;-34.5545188
47334;;;Argentina;Capital Federal;Belgrano;sin_info;3.0;;2.0;71.0;64.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;11;2020;1;7;4;3999.4417464053645;-34.5613076;-58.4565454
570477;-58.43469;-34.60896;Argentina;Capital Federal;Parque Centenario;sin_info;2.0;1.0;1.0;45.0;43.0;;USD;Departamento;other;other;other;other;2020;6;3;2020;6;8;2;0.0;-34.60896;-34.60896
500031;-57.938783;-34.914448;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;1.0;1.0;21.0;21.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;7;24;2019;9;14;3;0.0;-34.914448;-34.914448
673878;-58.46265;-34.622715;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;1.0;92.0;83.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;8;25;2019;9;14;3;2822.369474862677;-34.622715;-34.622715
331476;-58.452877;-34.625061;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;13;2020;8;25;2;3245.6235781903574;-34.625061;-34.625061
104331;-58.44231;-34.5964;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;68.0;60.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;23;2019;12;7;4;3136.0511595221365;-34.5964;-34.5964
861146;-58.4473845;-34.5800652;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;2.0;95.0;84.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;3;15;2020;3;15;1;3492.45183255526;-34.5800652;-34.5800652
878386;-58.3870246;-34.6269242;Argentina;Capital Federal;Constitución;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 1;other;other;2019;11;13;2019;12;5;4;0.0;-34.6269242;-34.6269242
346245;-58.4431194061;-34.6093076981;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;7;21;2020;8;13;3;3135.585264705135;-34.6093076981;-34.6093076981
622575;-58.43683;-34.60252;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;87.0;77.0;;USD;Departamento;other;other;other;other;2020;3;19;2020;4;3;1;0.0;-34.60252;-34.60252
652257;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;3.0;;;;USD;Departamento;other;other;other;other;2019;11;12;2020;8;13;4;0.0;-34.6075682;-58.4370894
348435;-58.4089813;-34.6311229;Argentina;Capital Federal;Parque Patricios;sin_info;2.0;;1.0;58.0;;;USD;PH;Sur;Comuna 4;other;other;2019;11;26;2019;12;21;4;0.0;-34.6311229;-34.6311229
849856;-58.4786374;-34.5883996;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;97.0;60.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;2;3;2020;2;13;1;3326.1046335961973;-34.5883996;-34.5883996
488076;-58.421183;-34.598576;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;26.0;26.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;30;2019;12;28;4;3145.2527349928964;-34.598576;-34.598576
47083;-58.4488864;-34.557462;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;49.0;49.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;11;2020;2;5;4;3999.4417464053645;-34.557462;-34.557462
155969;-58.4328099305;-34.601567889;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;48.0;42.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;12;3;2019;12;18;4;3136.0511595221365;-34.601567889;-34.601567889
614815;-58.4070425;-34.5876564;Argentina;Capital Federal;Recoleta;sin_info;2.0;;1.0;47.0;47.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;9;11;2020;5;15;3;4116.736735495754;-34.5876564;-34.5876564
190415;-58.427087384;-34.605250945;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;45.0;42.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;26;2020;6;1;2;3175.9177624488034;-34.605250945;-34.605250945
131139;-58.404601;-34.654383;Argentina;Capital Federal;Pompeya;sin_info;2.0;1.0;1.0;45.0;37.0;;USD;Departamento;other;other;other;other;2019;8;19;2019;9;13;3;0.0;-34.654383;-34.654383
576890;-58.421491;-34.6055869;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;73.0;48.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;13;2019;8;14;3;3123.5529113949997;-34.6055869;-34.6055869
652323;-58.4653526;-34.6169345;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;12;9999;12;31;4;0.0;-34.6169345;-34.6169345
578123;-58.4475881;-34.5667238;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;3.0;206.0;130.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;13;2019;8;14;3;3936.86728916333;-34.5667238;-34.5667238
71525;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2019;12;17;2020;2;18;4;0.0;-34.6075682;-58.4370894
175612;-58.4132648;-34.612754;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;2.0;;;;USD;PH;Este;Comuna 3;other;other;2020;6;11;2020;6;14;2;0.0;-34.612754;-34.612754
915933;-58.4224567078;-34.5895017991;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;59.0;54.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;5;2020;4;16;2;3744.941017688023;-34.5895017991;-34.5895017991
142683;-58.4449345;-34.6077564;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;70.0;59.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;9;1;2019;9;4;3;3395.6591326763664;-34.6077564;-34.6077564
15531;-58.4376412;-34.5548596;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;66.0;66.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;11;25;2019;12;23;4;0.0;-34.5548596;-34.5548596
439958;-58.426984115;-34.5995931048;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;66.0;50.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;27;2019;12;13;4;3145.2527349928964;-34.5995931048;-34.5995931048
452560;-58.056763;-35.120777;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Haras del Sur I;3.0;2.0;1.0;117.0;62.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;8;31;2020;1;13;3;0.0;-34.9206797;-35.120777
605872;-58.478012;-34.686917;Argentina;Capital Federal;Villa Lugano;sin_info;2.0;;;47.0;47.0;;USD;Departamento;Sur;Comuna 8;Villa Lugano;other;2019;9;14;2020;6;24;3;0.0;-34.686917;-34.686917
104005;-58.3956477;-34.626862;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;50.0;42.0;;USD;Departamento;Este;Comuna 3;other;other;2019;11;23;2019;11;27;4;0.0;-34.626862;-34.626862
33784;-58.5184978;-34.6175904;Argentina;Capital Federal;Villa Real;sin_info;3.0;2.0;1.0;70.0;63.0;;USD;PH;Oeste;Comuna 10;other;other;2019;9;13;2020;1;17;3;0.0;-34.6175904;-34.6175904
356367;-58.4477355791;-34.5955966314;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;41.0;41.0;;USD;PH;Centro;Comuna 15;other;other;2019;11;6;2019;11;19;4;3136.0511595221365;-34.5955966314;-34.5955966314
692671;-58.405313;-34.6298777;Argentina;Capital Federal;Parque Patricios;sin_info;2.0;1.0;1.0;56.0;53.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;10;12;2019;12;23;4;0.0;-34.6298777;-34.6298777
210212;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;27;9999;12;31;1;0.0;-34.6075682;-58.4370894
960153;-58.41937;-34.59769;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;70.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;30;2020;6;1;2;3175.9177624488034;-34.59769;-34.59769
794180;-58.515859;-34.605713;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;3;5;9999;12;31;1;3112.310079161591;-34.605713;-34.605713
674128;;;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;83.0;66.0;;USD;Departamento;Este;Comuna 3;other;other;2019;8;25;2019;9;14;3;2861.1885614865614;-34.6092155;-58.4031396
577466;-58.3821628;-34.6080098;Argentina;Capital Federal;San Nicolás;sin_info;2.0;1.0;1.0;38.0;35.0;;USD;Departamento;other;other;other;other;2019;8;13;2019;8;14;3;0.0;-34.6080098;-34.6080098
380048;-58.482091;-34.610175;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;PH;Oeste;Comuna 11;other;other;2020;7;5;2020;7;10;3;2824.9636470221017;-34.610175;-34.610175
308581;-58.4438668;-34.5955461;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;;2.0;71.0;71.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;2;2020;8;20;1;3153.2079320597763;-34.5955461;-34.5955461
752553;;;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;41.0;41.0;;USD;Departamento;Este;Comuna 3;other;other;2019;11;21;2019;12;23;4;2794.6819180997104;-34.6092155;-58.4031396
192962;-58.4327709;-34.6032193;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;other;other;other;other;2020;6;5;2020;6;8;2;0.0;-34.6032193;-34.6032193
272373;-58.395985;-34.5973687;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;43.0;38.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;5;14;2020;5;20;2;3923.8013271736745;-34.5973687;-34.5973687
346295;-58.4422684269;-34.5944893935;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;7;21;2020;8;13;3;2984.278178294091;-34.5944893935;-34.5944893935
577431;-58.421589;-34.5967624;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;50.0;44.0;;USD;Departamento;other;other;other;other;2019;8;13;2019;8;14;3;0.0;-34.5967624;-34.5967624
321382;-58.4947393;-34.5503738;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;47.0;42.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;4;27;9999;12;31;2;3048.8810114778603;-34.5503738;-34.5503738
262959;-58.420029;-34.6151391;Argentina;Capital Federal;Almagro;sin_info;3.0;;2.0;79.0;63.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;26;9999;12;31;4;3145.2527349928964;-34.6151391;-34.6151391
349293;-58.4098288497;-34.5889054057;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;;1.0;;36.0;;USD;Departamento;other;other;other;other;2019;11;26;2019;12;10;4;0.0;-34.5889054057;-34.5889054057
718078;-58.4240582918;-34.5863771495;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;59.0;55.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;27;2020;4;3;1;3834.6405277128156;-34.5863771495;-34.5863771495
331484;;;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;38.0;38.0;;USD;Departamento;Este;Comuna 1;other;other;2020;5;13;9999;12;31;2;0.0;-34.6115595;-58.3841265
306189;-58.4942593333;-34.6518585;Argentina;Capital Federal;Mataderos;sin_info;3.0;2.0;1.0;115.0;100.0;;USD;PH;Oeste;Comuna 9;other;other;2019;10;10;2019;12;29;4;2739.9654434135896;-34.6518585;-34.6518585
959641;-58.4325156;-34.5735261;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;56.0;46.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;30;2020;5;30;2;3744.941017688023;-34.5735261;-34.5735261
659948;-58.4183139;-34.5852425;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;68.0;68.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;24;2020;2;13;1;3834.6405277128156;-34.5852425;-34.5852425
238612;-58.4798;-34.5692;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;70.0;60.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;7;1;2020;9;2;3;3132.4724912447577;-34.5692;-34.5692
550666;-58.4713884347;-34.5794880469;Argentina;Capital Federal;Villa Ortuzar;sin_info;3.0;2.0;1.0;75.0;69.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;10;9;2019;10;10;4;0.0;-34.5794880469;-34.5794880469
659042;-58.4685152;-34.6266649;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;48.0;44.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;1;24;2020;2;13;1;0.0;-34.6266649;-34.6266649
356560;-58.441114;-34.618688;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;30.0;27.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;6;2019;11;19;4;3426.100855601055;-34.618688;-34.618688
476032;-58.4546593;-34.6293293;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;6;4;2020;6;15;2;3245.6235781903574;-34.6293293;-34.6293293
879357;-57.9819503;-34.9240471;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;11;13;2020;3;18;4;0.0;-34.9240471;-34.9240471
567373;-58.367377;-34.629768;Argentina;Capital Federal;Boca;sin_info;3.0;2.0;1.0;59.0;56.0;;USD;Departamento;other;other;other;other;2019;12;5;9999;12;31;4;0.0;-34.629768;-34.629768
660427;;;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Oeste;Comuna 11;other;other;2020;1;24;9999;12;31;1;3112.310079161591;-34.6009939;-58.5155164
652803;-58.4385796;-34.563385;Argentina;Capital Federal;Las Cañitas;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;Las Cañitas;other;2019;11;12;2020;5;15;4;0.0;-34.563385;-34.563385
516425;-58.4202947344;-34.6062714998;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;80.0;76.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;6;13;2020;6;16;2;3175.9177624488034;-34.6062714998;-34.6062714998
944858;-58.43714;-34.616603;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;72.0;72.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;3;13;9999;12;31;1;3287.4493983760863;-34.616603;-34.616603
71784;;;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;70.0;65.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;17;2019;12;23;4;3426.100855601055;-34.6200773;-58.4424893
272436;-58.4390176;-34.5986466;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;14;9999;12;31;2;3051.8708736518493;-34.5986466;-34.5986466
28027;-58.4096229;-34.5867231;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;11;2020;9;3;4;3873.022431225748;-34.5867231;-34.5867231
265968;-58.4205779296;-34.6046056132;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;67.0;58.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;25;2020;5;8;2;3175.9177624488034;-34.6046056132;-34.6046056132
450546;-58.4367123;-34.6246693;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;93.0;84.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;21;2020;1;24;1;3153.2079320597763;-34.6246693;-34.6246693
696904;-58.4029605368;-34.5923209263;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;37.0;35.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;5;29;2020;6;1;2;3923.8013271736745;-34.5923209263;-34.5923209263
746743;-58.397542;-34.613586;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;60.0;46.0;;USD;PH;Este;Comuna 3;other;other;2019;11;1;2020;1;15;4;2794.6819180997104;-34.613586;-34.613586
137655;-58.482477619;-34.632240107;Argentina;Capital Federal;Floresta;sin_info;2.0;1.0;1.0;49.0;39.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;7;15;2020;6;24;3;0.0;-34.632240107;-34.632240107
356579;-58.4409172073;-34.5786638546;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;37.0;34.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;6;2019;12;7;4;3620.1489477299046;-34.5786638546;-34.5786638546
497191;-58.4209936;-34.6114447;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;35.0;33.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;12;2019;12;23;4;3145.2527349928964;-34.6114447;-34.6114447
58845;-58.4453823;-34.6183454;Argentina;Capital Federal;Caballito;sin_info;2.0;;1.0;59.0;50.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;9;27;2020;8;6;3;3395.6591326763664;-34.6183454;-34.6183454
63868;-58.43795013;-34.57378387;Argentina;Capital Federal;Palermo;sin_info;2.0;;2.0;92.0;77.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;6;2020;9;23;2;3744.941017688023;-34.57378387;-34.57378387
920470;-58.438364;-34.6428354;Argentina;Capital Federal;Parque Chacabuco;sin_info;3.0;2.0;1.0;115.0;97.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;3;18;2020;4;3;1;2867.12656974448;-34.6428354;-34.6428354
416346;-58.4331344;-34.5829346;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;2.0;68.0;58.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;11;28;2019;12;23;4;3873.022431225748;-34.5829346;-34.5829346
375891;-58.395567;-34.609836;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other;other;other;2020;4;4;2020;4;16;2;0.0;-34.609836;-34.609836
416115;-58.3873528;-34.6156333;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Este;Comuna 1;other;other;2019;11;28;2019;12;23;4;0.0;-34.6156333;-34.6156333
331246;-58.4214738;-34.6177091;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;40.0;36.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;13;9999;12;31;2;3175.9177624488034;-34.6177091;-34.6177091
964006;-58.434729;-34.624833;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;9;12;2019;9;13;3;3395.6591326763664;-34.624833;-34.624833
284696;-58.4247443984;-34.5840546037;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;62.0;58.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;5;2020;5;20;2;3744.941017688023;-34.5840546037;-34.5840546037
986966;-58.4273022;-34.5948201;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;63.0;55.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;1;2019;8;13;3;3902.1896178093994;-34.5948201;-34.5948201
605864;-58.452727;-34.605975;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;;;45.0;42.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;14;2019;10;8;3;3231.277016852641;-34.605975;-34.605975
288457;-58.4018917;-34.6071634;Argentina;Capital Federal;Congreso;sin_info;2.0;;1.0;;37.0;;USD;Departamento;other;other;other;other;2019;8;6;2019;11;4;3;0.0;-34.6071634;-34.6071634
994319;-58.3962676894;-34.5898379367;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other;other;other;2020;1;9;2020;2;13;1;0.0;-34.5898379367;-34.5898379367
659704;-58.4347246;-34.6345127;Argentina;Capital Federal;Parque Chacabuco;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2020;1;24;9999;12;31;1;2867.12656974448;-34.6345127;-34.6345127
238012;-58.41900253;-34.59553146;Argentina;Capital Federal;Palermo;Palermo Viejo;2.0;;1.0;72.0;66.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Viejo;2020;7;1;2020;9;17;3;3575.1415891207776;-34.59553146;-34.59553146
752421;-58.4256123;-34.5999483;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;21;2020;1;7;4;3145.2527349928964;-34.5999483;-34.5999483
142348;-58.4222996;-34.5905088;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;188.0;110.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;1;2019;9;4;3;3902.1896178093994;-34.5905088;-34.5905088
831308;-58.449227;-34.617909;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;13;2020;9;2;1;3287.4493983760863;-34.617909;-34.617909
96072;-58.4431569;-34.6104898;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;24;2020;5;15;4;3426.100855601055;-34.6104898;-34.6104898
16094;-58.481374;-34.565388;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;2.0;69.0;69.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;12;23;2020;1;21;4;0.0;-34.565388;-34.565388
20874;-58.4992811;-34.5732622;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;66.0;66.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;7;25;9999;12;31;3;3361.356685278829;-34.5732622;-34.5732622
590303;-58.472182;-34.577691;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;69.0;57.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;3;10;9999;12;31;1;3326.1046335961973;-34.577691;-34.577691
944455;-58.4344515126;-34.589405519;Argentina;Capital Federal;Palermo;Palermo Soho;3.0;2.0;1.0;58.0;52.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;13;2020;3;15;1;3834.6405277128156;-34.589405519;-34.589405519
478525;-58.4109009;-34.6009807;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;56.0;56.0;;USD;Departamento;Este;Comuna 3;other;other;2020;5;18;9999;12;31;2;0.0;-34.6009807;-34.6009807
