id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day
131139;-58.404601;-34.654383;Argentina;Capital Federal;Pompeya;sin_info;2.0;1.0;1.0;45.0;37.0;;USD;Departamento;other;other;other;other;2019;8;19;2019;9;13
576890;-58.421491;-34.6055869;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;73.0;48.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;13;2019;8;14
652323;-58.4653526;-34.6169345;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;12;9999;12;31
578123;-58.4475881;-34.5667238;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;3.0;206.0;130.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;13;2019;8;14
71525;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2019;12;17;2020;2;18
175612;-58.4132648;-34.612754;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;2.0;;;;USD;PH;Este;Comuna 3;other;other;2020;6;11;2020;6;14
915933;-58.4224567078;-34.5895017991;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;59.0;54.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;5;2020;4;16
142683;-58.4449345;-34.6077564;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;70.0;59.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;9;1;2019;9;4
15531;-58.4376412;-34.5548596;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;66.0;66.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;11;25;2019;12;23
439958;-58.426984115;-34.5995931048;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;66.0;50.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;27;2019;12;13
452560;-58.056763;-35.120777;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Haras del Sur I;3.0;2.0;1.0;117.0;62.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;8;31;2020;1;13
605872;-58.478012;-34.686917;Argentina;Capital Federal;Villa Lugano;sin_info;2.0;;;47.0;47.0;;USD;Departamento;Sur;Comuna 8;Villa Lugano;other;2019;9;14;2020;6;24
104005;-58.3956477;-34.626862;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;50.0;42.0;;USD;Departamento;Este;Comuna 3;other;other;2019;11;23;2019;11;27
33784;-58.5184978;-34.6175904;Argentina;Capital Federal;Villa Real;sin_info;3.0;2.0;1.0;70.0;63.0;;USD;PH;Oeste;Comuna 10;other;other;2019;9;13;2020;1;17
356367;-58.4477355791;-34.5955966314;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;41.0;41.0;;USD;PH;Centro;Comuna 15;other;other;2019;11;6;2019;11;19
692671;-58.405313;-34.6298777;Argentina;Capital Federal;Parque Patricios;sin_info;2.0;1.0;1.0;56.0;53.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;10;12;2019;12;23
210212;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;27;9999;12;31
960153;-58.41937;-34.59769;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;70.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;30;2020;6;1
794180;-58.515859;-34.605713;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;3;5;9999;12;31
674128;;;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;83.0;66.0;;USD;Departamento;Este;Comuna 3;other;other;2019;8;25;2019;9;14
577466;-58.3821628;-34.6080098;Argentina;Capital Federal;San Nicolás;sin_info;2.0;1.0;1.0;38.0;35.0;;USD;Departamento;other;other;other;other;2019;8;13;2019;8;14
380048;-58.482091;-34.610175;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;PH;Oeste;Comuna 11;other;other;2020;7;5;2020;7;10
308581;-58.4438668;-34.5955461;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;;2.0;71.0;71.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;2;2020;8;20
752553;;;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;41.0;41.0;;USD;Departamento;Este;Comuna 3;other;other;2019;11;21;2019;12;23
192962;-58.4327709;-34.6032193;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;other;other;other;other;2020;6;5;2020;6;8
272373;-58.395985;-34.5973687;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;43.0;38.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;5;14;2020;5;20
346295;-58.4422684269;-34.5944893935;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;7;21;2020;8;13
577431;-58.421589;-34.5967624;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;50.0;44.0;;USD;Departamento;other;other;other;other;2019;8;13;2019;8;14
321382;-58.4947393;-34.5503738;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;47.0;42.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;4;27;9999;12;31
262959;-58.420029;-34.6151391;Argentina;Capital Federal;Almagro;sin_info;3.0;;2.0;79.0;63.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;26;9999;12;31
349293;-58.4098288497;-34.5889054057;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;;1.0;;36.0;;USD;Departamento;other;other;other;other;2019;11;26;2019;12;10
718078;-58.4240582918;-34.5863771495;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;59.0;55.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;27;2020;4;3
331484;;;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;38.0;38.0;;USD;Departamento;Este;Comuna 1;other;other;2020;5;13;9999;12;31
306189;-58.4942593333;-34.6518585;Argentina;Capital Federal;Mataderos;sin_info;3.0;2.0;1.0;115.0;100.0;;USD;PH;Oeste;Comuna 9;other;other;2019;10;10;2019;12;29
959641;-58.4325156;-34.5735261;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;56.0;46.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;30;2020;5;30
659948;-58.4183139;-34.5852425;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;68.0;68.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;24;2020;2;13
238612;-58.4798;-34.5692;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;70.0;60.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;7;1;2020;9;2
550666;-58.4713884347;-34.5794880469;Argentina;Capital Federal;Villa Ortuzar;sin_info;3.0;2.0;1.0;75.0;69.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;10;9;2019;10;10
659042;-58.4685152;-34.6266649;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;48.0;44.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;1;24;2020;2;13
356560;-58.441114;-34.618688;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;30.0;27.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;6;2019;11;19
476032;-58.4546593;-34.6293293;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;6;4;2020;6;15
879357;-57.9819503;-34.9240471;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;11;13;2020;3;18
567373;-58.367377;-34.629768;Argentina;Capital Federal;Boca;sin_info;3.0;2.0;1.0;59.0;56.0;;USD;Departamento;other;other;other;other;2019;12;5;9999;12;31
660427;;;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Oeste;Comuna 11;other;other;2020;1;24;9999;12;31
652803;-58.4385796;-34.563385;Argentina;Capital Federal;Las Cañitas;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;Las Cañitas;other;2019;11;12;2020;5;15
516425;-58.4202947344;-34.6062714998;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;80.0;76.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;6;13;2020;6;16
944858;-58.43714;-34.616603;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;72.0;72.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;3;13;9999;12;31
71784;;;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;70.0;65.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;17;2019;12;23
272436;-58.4390176;-34.5986466;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;14;9999;12;31
28027;-58.4096229;-34.5867231;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;11;2020;9;3
265968;-58.4205779296;-34.6046056132;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;67.0;58.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;25;2020;5;8
450546;-58.4367123;-34.6246693;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;93.0;84.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;21;2020;1;24
696904;-58.4029605368;-34.5923209263;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;37.0;35.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;5;29;2020;6;1
746743;-58.397542;-34.613586;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;60.0;46.0;;USD;PH;Este;Comuna 3;other;other;2019;11;1;2020;1;15
137655;-58.482477619;-34.632240107;Argentina;Capital Federal;Floresta;sin_info;2.0;1.0;1.0;49.0;39.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;7;15;2020;6;24
356579;-58.4409172073;-34.5786638546;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;37.0;34.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;6;2019;12;7
497191;-58.4209936;-34.6114447;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;35.0;33.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;12;2019;12;23
58845;-58.4453823;-34.6183454;Argentina;Capital Federal;Caballito;sin_info;2.0;;1.0;59.0;50.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;9;27;2020;8;6
63868;-58.43795013;-34.57378387;Argentina;Capital Federal;Palermo;sin_info;2.0;;2.0;92.0;77.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;6;2020;9;23
920470;-58.438364;-34.6428354;Argentina;Capital Federal;Parque Chacabuco;sin_info;3.0;2.0;1.0;115.0;97.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;3;18;2020;4;3
416346;-58.4331344;-34.5829346;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;2.0;68.0;58.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;11;28;2019;12;23
375891;-58.395567;-34.609836;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other;other;other;2020;4;4;2020;4;16
416115;-58.3873528;-34.6156333;Argentina;Capital Federal;Monserrat;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Este;Comuna 1;other;other;2019;11;28;2019;12;23
331246;-58.4214738;-34.6177091;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;40.0;36.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;13;9999;12;31
964006;-58.434729;-34.624833;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;9;12;2019;9;13
284696;-58.4247443984;-34.5840546037;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;62.0;58.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;5;2020;5;20
986966;-58.4273022;-34.5948201;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;63.0;55.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;1;2019;8;13
605864;-58.452727;-34.605975;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;;;45.0;42.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;14;2019;10;8
288457;-58.4018917;-34.6071634;Argentina;Capital Federal;Congreso;sin_info;2.0;;1.0;;37.0;;USD;Departamento;other;other;other;other;2019;8;6;2019;11;4
994319;-58.3962676894;-34.5898379367;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other;other;other;2020;1;9;2020;2;13
659704;-58.4347246;-34.6345127;Argentina;Capital Federal;Parque Chacabuco;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2020;1;24;9999;12;31
238012;-58.41900253;-34.59553146;Argentina;Capital Federal;Palermo;Palermo Viejo;2.0;;1.0;72.0;66.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Viejo;2020;7;1;2020;9;17
752421;-58.4256123;-34.5999483;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;21;2020;1;7
142348;-58.4222996;-34.5905088;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;188.0;110.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;1;2019;9;4
831308;-58.449227;-34.617909;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;13;2020;9;2
96072;-58.4431569;-34.6104898;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;24;2020;5;15
16094;-58.481374;-34.565388;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;2.0;69.0;69.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;12;23;2020;1;21
20874;-58.4992811;-34.5732622;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;66.0;66.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;7;25;9999;12;31
590303;-58.472182;-34.577691;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;69.0;57.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;3;10;9999;12;31
944455;-58.4344515126;-34.589405519;Argentina;Capital Federal;Palermo;Palermo Soho;3.0;2.0;1.0;58.0;52.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;13;2020;3;15
478525;-58.4109009;-34.6009807;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;56.0;56.0;;USD;Departamento;Este;Comuna 3;other;other;2020;5;18;9999;12;31
690944;-58.5192685;-34.6296804;Argentina;Capital Federal;Versalles;sin_info;3.0;;2.0;75.0;;;USD;PH;Oeste;Comuna 10;other;other;2019;10;12;2020;9;2
121819;-57.9696227;-34.9238699;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;2.0;2.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;7;3;2020;8;27
598263;-58.3815808896;-34.6037137392;Argentina;Capital Federal;San Nicolás;sin_info;3.0;2.0;1.0;73.0;52.0;;USD;Departamento;other;other;other;other;2020;3;25;9999;12;31
532343;-58.380961;-34.596534;Argentina;Capital Federal;Palermo;sin_info;2.0;;;71.0;71.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;30;2020;6;11
985100;-58.4126768;-34.6156147;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;2.0;90.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;1;2019;8;14
352857;-58.4125999457;-34.6126868313;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;63.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;14;2020;2;11
378384;-58.4237712;-34.590031;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;12;27;2020;1;11
515281;-58.4342123878;-34.576751938;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;2.0;84.0;63.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;6;13;2020;6;25
82980;-68.46814;-33.08103;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;90.0;90.0;;USD;Departamento;other;other;other;other;2019;12;7;2019;12;17
293644;-57.9468067386;-34.9304853389;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;;45.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;7;25;2020;7;31
701516;-58.4493283;-34.5810083;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;1.0;;75.0;;USD;PH;Norte;Comuna 13;other;other;2020;2;27;2020;6;5
184889;-58.3904284286;-34.6349498163;Argentina;Capital Federal;Parque Patricios;sin_info;3.0;2.0;1.0;84.0;72.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;10;19;9999;12;31
615435;-58.362397;-34.63576;Argentina;Capital Federal;Boca;sin_info;2.0;1.0;1.0;50.0;42.0;;USD;Departamento;other;other;other;other;2019;9;11;2019;12;25
39145;-58.4746433688;-34.5499424592;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;76.0;38.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;12;21;2019;12;23
726989;-58.473026;-34.56871;Argentina;Capital Federal;Saavedra;sin_info;2.0;;;;;;USD;Departamento;Norte;Comuna 12;other;other;2020;4;21;9999;12;31
331721;-58.4786094;-34.6170999;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;60.0;52.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;5;13;9999;12;31
241584;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;31;9999;12;31
35965;-58.449279;-34.6048234;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;45.0;42.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;6;22;2020;6;25
10412;-58.4425066;-34.5846981;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;80.0;80.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;3;2020;5;4
922284;-58.0324601;-34.8918432;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Manuel B Gonnet;3.0;2.0;2.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;18;9999;12;31
570495;-58.4298855;-34.606022;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;96.0;89.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;6;3;2020;6;8
916035;-58.3828666;-34.6186155;Argentina;Capital Federal;Monserrat;sin_info;3.0;2.0;1.0;105.0;105.0;;USD;Departamento;Este;Comuna 1;other;other;2020;4;5;2020;5;5
984721;-58.4901656;-34.6371522;Argentina;Capital Federal;Floresta;sin_info;2.0;1.0;1.0;96.0;60.0;;USD;PH;Oeste;Comuna 10;other;other;2019;8;1;2019;8;14
356972;-58.5097992;-34.6400052;Argentina;Capital Federal;Villa Luro;sin_info;3.0;2.0;1.0;60.0;60.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;11;6;2019;12;23
534400;-58.390686;-34.610481;Argentina;Capital Federal;Congreso;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other;other;other;2020;4;24;2020;8;19
675778;-58.43144;-34.597808;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;100.0;66.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;12;20;2020;6;27
525122;-58.4176202;-34.5966731;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;9;9999;12;31
230305;-57.9674979228;-34.9102691146;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;112.0;112.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;6;18;2020;6;22
583260;-58.4161032;-34.5980124;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;70.0;66.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;15;2020;2;16
184769;-58.41038;-34.611083;Argentina;Capital Federal;Once;sin_info;3.0;2.0;1.0;64.0;51.0;;USD;Departamento;other;other;other;other;2019;10;19;2019;11;4
937519;-58.4920062958;-34.5631247439;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;78.0;63.0;;USD;PH;Norte;Comuna 12;other;other;2020;4;9;2020;4;16
364006;-58.36013;-34.613297;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;2.0;150.0;138.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;2;9;2020;2;20
588148;-58.400853;-34.61103;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;44.0;44.0;;USD;Departamento;Este;Comuna 3;other;other;2020;3;10;2020;8;20
737763;-58.379314;-34.5988276;Argentina;Capital Federal;Retiro;sin_info;2.0;1.0;;;;;USD;Departamento;Este;Comuna 1;other;other;2020;1;18;2020;8;3
464174;-58.4435512;-34.5956916;Argentina;Capital Federal;Chacarita;sin_info;2.0;1.0;1.0;42.0;40.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;7;4;2019;7;9
541819;-58.4394745;-34.6228975;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;15;9999;12;31
111399;;;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;50.0;50.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;27;2019;12;23
950634;-58.394936;-34.605911;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Este;Comuna 3;other;other;2020;4;23;9999;12;31
839422;-58.517757;-34.616698;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;1.0;1.0;71.0;41.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;3;7;2020;6;27
78522;-58.489155;-34.598834;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;47.0;38.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;10;28;2019;12;2
394681;-58.4232193831;-34.5949286492;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;7;2020;1;24
858697;-58.409532;-34.588302;Argentina;Capital Federal;Palermo;sin_info;3.0;3.0;1.0;61.0;56.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;15;2020;7;2
469777;-58.40604401;-34.60159683;Argentina;Capital Federal;Once;sin_info;3.0;;;98.0;70.0;;USD;Departamento;other;other;other;other;2019;9;20;2020;7;4
276336;-58.3782478;-34.5981708;Argentina;Capital Federal;Retiro;sin_info;2.0;;1.0;32.0;32.0;;USD;Departamento;Este;Comuna 1;other;other;2019;8;7;2019;8;23
200737;-58.4422322;-34.5933706;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;22;2020;6;1
532710;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;other;other;2020;1;30;9999;12;31
359874;-58.421008;-34.608248;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;12;2020;4;16
47385;-58.4340931084;-34.6010345182;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;59.0;53.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;10;11;9999;12;31
517575;-58.4459141;-34.5571139;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;45.0;45.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;7;18;2020;2;11
78598;-68.46814;-33.08103;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;50.0;47.0;;USD;Departamento;other;other;other;other;2019;10;28;2019;11;4
103917;-58.3760137804;-34.6330650683;Argentina;Capital Federal;Barracas;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Sur;Comuna 4;other;other;2019;11;23;2020;5;28
76924;-58.4408726;-34.5977603;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;46.0;46.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;6;17;2020;6;20
738091;-58.4346217;-34.5662508;Argentina;Capital Federal;Las Cañitas;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;Las Cañitas;other;2020;1;18;9999;12;31
488661;-58.4216863;-34.6087776;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;62.0;59.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;30;2020;1;24
32111;-58.4475112013;-34.5899760896;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;31.0;31.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;7;11;2020;7;26
